#real	0m8,842s
#user	0m8,840s
#sys	0m0,004s

1 0.000000 1.232645
2 0.000000 0.000000
3 0.000000 0.000000
4 0.000000 0.000000
5 0.000000 0.000000
1 10.001000 1.232350
2 10.001000 0.000312
3 10.001000 0.000000
4 10.001000 0.000000
5 10.001000 0.000000
1 20.000000 1.232454
2 20.000000 0.000291
3 20.000000 0.000000
4 20.000000 0.000000
5 20.000000 0.000000
1 30.000000 1.232185
2 30.000000 0.000366
3 30.000000 0.000001
4 30.000000 0.000000
5 30.000000 0.000000
1 40.001000 1.231581
2 40.001000 0.001325
3 40.001000 0.000003
4 40.001000 0.000000
5 40.001000 0.000000
1 50.001000 1.231428
2 50.001000 0.001260
3 50.001000 0.000003
4 50.001000 0.000000
5 50.001000 0.000000
1 60.001000 1.230765
2 60.001000 0.001475
3 60.001000 0.000007
4 60.001000 0.000000
5 60.001000 0.000000
1 70.001000 1.229970
2 70.001000 0.003300
3 70.001000 0.000017
4 70.001000 0.000000
5 70.001000 0.000000
1 80.000000 1.229464
2 80.000000 0.003198
3 80.000000 0.000019
4 80.000000 0.000000
5 80.000000 0.000000
1 90.000000 1.228414
2 90.000000 0.003358
3 90.000000 0.000032
4 90.000000 0.000000
5 90.000000 0.000000
1 100.000000 1.227521
2 100.000000 0.006177
3 100.000000 0.000057
4 100.000000 0.000001
5 100.000000 0.000000
1 110.000000 1.226538
2 110.000000 0.006068
3 110.000000 0.000069
4 110.000000 0.000001
5 110.000000 0.000000
1 120.000000 1.225171
2 120.000000 0.006053
3 120.000000 0.000093
4 120.000000 0.000002
5 120.000000 0.000000
1 130.000000 1.224217
2 130.000000 0.009864
3 130.000000 0.000143
4 130.000000 0.000003
5 130.000000 0.000000
1 140.000000 1.222645
2 140.000000 0.009827
3 140.000000 0.000179
4 140.000000 0.000005
5 140.000000 0.000000
1 150.000000 1.221079
2 150.000000 0.009594
3 150.000000 0.000213
4 150.000000 0.000006
5 150.000000 0.000000
1 160.000000 1.220025
2 160.000000 0.014252
3 160.000000 0.000298
4 160.000000 0.000010
5 160.000000 0.000000
1 170.000000 1.217801
2 170.000000 0.014431
3 170.000000 0.000386
4 170.000000 0.000014
5 170.000000 0.000001
1 180.000000 1.216171
2 180.000000 0.013996
3 180.000000 0.000418
4 180.000000 0.000018
5 180.000000 0.000001
1 190.000000 1.214909
2 190.000000 0.019228
3 190.000000 0.000558
4 190.000000 0.000027
5 190.000000 0.000001
1 200.000000 1.212048
2 200.000000 0.019838
3 200.000000 0.000731
4 200.000000 0.000038
5 200.000000 0.000002
1 210.000000 1.210465
2 210.000000 0.019250
3 210.000000 0.000742
4 210.000000 0.000043
5 210.000000 0.000003
1 220.000000 1.208835
2 220.000000 0.024692
3 220.000000 0.000966
4 220.000000 0.000064
5 220.000000 0.000004
1 230.000000 1.205447
2 230.000000 0.026003
3 230.000000 0.001262
4 230.000000 0.000085
5 230.000000 0.000007
1 240.000000 1.203958
2 240.000000 0.025315
3 240.000000 0.001233
4 240.000000 0.000089
5 240.000000 0.000008
1 250.000000 1.201790
2 250.000000 0.030569
3 250.000000 0.001573
4 250.000000 0.000128
5 250.000000 0.000011
1 260.000000 1.198069
2 260.000000 0.032874
3 260.000000 0.002023
4 260.000000 0.000171
5 260.000000 0.000017
1 270.000000 1.196631
2 270.000000 0.032119
3 270.000000 0.001944
4 270.000000 0.000169
5 270.000000 0.000018
1 280.000000 1.193786
2 280.000000 0.036813
3 280.000000 0.002432
4 280.000000 0.000232
5 280.000000 0.000025
1 290.000000 1.189975
2 290.000000 0.040373
3 290.000000 0.003050
4 290.000000 0.000310
5 290.000000 0.000036
1 300.001000 1.188450
2 300.001000 0.039562
3 300.001000 0.002933
4 300.001000 0.000304
5 300.001000 0.000038
1 310.001000 1.184860
2 310.001000 0.043403
3 310.001000 0.003579
4 310.001000 0.000391
5 310.001000 0.000054
1 320.001000 1.181204
2 320.001000 0.048391
3 320.001000 0.004356
4 320.001000 0.000516
5 320.001000 0.000070
1 330.001000 1.179376
2 330.001000 0.047524
3 330.001000 0.004247
4 330.001000 0.000525
5 330.001000 0.000076
1 340.001000 1.175070
2 340.001000 0.050323
3 340.001000 0.005033
4 340.001000 0.000633
5 340.001000 0.000104
1 350.001000 1.171760
2 350.001000 0.056781
3 350.001000 0.005935
4 350.001000 0.000808
5 350.001000 0.000130
1 360.001000 1.169376
2 360.001000 0.055868
3 360.001000 0.005915
4 360.001000 0.000864
5 360.001000 0.000148
1 370.001000 1.164488
2 370.001000 0.057566
3 370.001000 0.006789
4 370.001000 0.000992
5 370.001000 0.000184
1 380.001000 1.161615
2 380.001000 0.065373
3 380.001000 0.007773
4 380.001000 0.001215
5 380.001000 0.000234
1 390.001000 1.158433
2 390.001000 0.064456
3 390.001000 0.007944
4 390.001000 0.001350
5 390.001000 0.000268
1 400.001000 1.153191
2 400.001000 0.065112
3 400.001000 0.008829
4 400.001000 0.001510
5 400.001000 0.000305
1 410.001000 1.150718
2 410.001000 0.073989
3 410.001000 0.009868
4 410.001000 0.001780
5 410.001000 0.000400
1 420.001000 1.146563
2 420.001000 0.073165
3 420.001000 0.010328
4 420.001000 0.002008
5 420.001000 0.000454
1 430.001000 1.141245
2 430.001000 0.072931
3 430.001000 0.011130
4 430.001000 0.002221
5 430.001000 0.000494
1 440.001000 1.139012
2 440.001000 0.082475
3 440.001000 0.012239
4 440.001000 0.002550
5 440.001000 0.000640
1 450.001000 1.133831
2 450.001000 0.081906
3 450.001000 0.013062
4 450.001000 0.002866
5 450.001000 0.000729
1 460.001000 1.128706
2 460.001000 0.080978
3 460.001000 0.013680
4 460.001000 0.003136
5 460.001000 0.000786
1 470.001000 1.126449
2 470.001000 0.090713
3 470.001000 0.014926
4 470.001000 0.003558
5 470.001000 0.000966
1 480.001000 1.120350
2 480.001000 0.090632
3 480.001000 0.016161
4 480.001000 0.003963
5 480.001000 0.001124
1 490.001000 1.115606
2 490.001000 0.089201
3 490.001000 0.016485
4 490.001000 0.004246
5 490.001000 0.001213
1 500.001000 1.113008
2 500.001000 0.098633
3 500.001000 0.017968
4 500.001000 0.004814
5 500.001000 0.001400
1 510.001000 1.106258
2 510.001000 0.099318
3 510.001000 0.019639
4 510.001000 0.005339
5 510.001000 0.001671
1 520.001000 1.101955
2 520.001000 0.097533
3 520.001000 0.019575
4 520.001000 0.005537
5 520.001000 0.001781
1 530.001000 1.098698
2 530.001000 0.106197
3 530.001000 0.021384
4 530.001000 0.006303
5 530.001000 0.001986
1 540.001000 1.091687
2 540.001000 0.107929
3 540.001000 0.023478
4 540.001000 0.007001
5 540.001000 0.002380
1 550.001000 1.087744
2 550.001000 0.105893
3 550.001000 0.023000
4 550.001000 0.007024
5 550.001000 0.002475
1 560.001000 1.083561
2 560.001000 0.113394
3 560.001000 0.025160
4 560.001000 0.008008
5 560.001000 0.002786
1 570.001000 1.076720
2 570.001000 0.116383
3 570.001000 0.027605
4 570.001000 0.008919
5 570.001000 0.003256
1 580.001000 1.072948
2 580.001000 0.114179
3 580.001000 0.026808
4 580.001000 0.008777
5 580.001000 0.003320
1 590.001000 1.067665
2 590.001000 0.120214
3 590.001000 0.029250
4 590.001000 0.009924
5 590.001000 0.003850
1 600.001000 1.061384
2 600.001000 0.124549
3 600.001000 0.031896
4 600.001000 0.011048
5 600.001000 0.004325
1 610.001000 1.057527
2 610.001000 0.122267
3 610.001000 0.031015
4 610.001000 0.010908
5 610.001000 0.004417
1 620.001000 1.051100
2 620.001000 0.126643
3 620.001000 0.033582
4 620.001000 0.012079
5 620.001000 0.005179
1 630.001000 1.045653
2 630.001000 0.132260
3 630.001000 0.036223
4 630.001000 0.013381
5 630.001000 0.005658
1 640.001000 1.041416
2 640.001000 0.129992
3 640.001000 0.035565
4 640.001000 0.013493
5 640.001000 0.005894
1 650.001000 1.033967
2 650.001000 0.132655
3 650.001000 0.038066
4 650.001000 0.014535
5 650.001000 0.006727
1 660.001000 1.029468
2 660.001000 0.139354
3 660.001000 0.040500
4 660.001000 0.015958
5 660.001000 0.007334
1 670.001000 1.024532
2 670.001000 0.137161
3 670.001000 0.040307
4 670.001000 0.016494
5 670.001000 0.007785
1 680.001000 1.016369
2 680.001000 0.138221
3 680.001000 0.042600
4 680.001000 0.017377
5 680.001000 0.008466
1 690.001000 1.012763
2 690.001000 0.145703
3 690.001000 0.044697
4 690.001000 0.018845
5 690.001000 0.009402
1 700.001000 1.006850
2 700.001000 0.143612
3 700.001000 0.045054
4 700.001000 0.019787
5 700.001000 0.010023
1 710.001000 0.998402
2 710.001000 0.143316
3 710.001000 0.047072
4 710.001000 0.020668
5 710.001000 0.010483
1 720.001000 0.995478
2 720.001000 0.151242
3 720.001000 0.048836
4 720.001000 0.022092
5 720.001000 0.011851
1 730.001000 0.988467
2 730.001000 0.149297
3 730.001000 0.049699
4 730.001000 0.023291
5 730.001000 0.012582
1 740.001000 0.980152
2 740.001000 0.147931
3 740.001000 0.051377
4 740.001000 0.024391
5 740.001000 0.012998
1 750.001000 0.977578
2 750.001000 0.155964
3 750.001000 0.052950
4 750.001000 0.025708
5 750.001000 0.014625
1 760.001000 0.969589
2 760.001000 0.154292
3 760.001000 0.054258
4 760.001000 0.027048
5 760.001000 0.015549
1 770.001000 0.961679
2 770.001000 0.152088
3 770.001000 0.055448
4 770.001000 0.028415
5 770.001000 0.016190
1 780.001000 0.959058
2 780.001000 0.159913
3 780.001000 0.057053
4 780.001000 0.029675
5 780.001000 0.017676
1 790.001000 0.950437
2 790.001000 0.158715
3 790.001000 0.058797
4 790.001000 0.031135
5 790.001000 0.019008
1 800.001000 0.943004
2 800.001000 0.155829
3 800.001000 0.059278
4 800.001000 0.032520
5 800.001000 0.019960
1 810.001000 0.939946
2 810.001000 0.163157
3 810.001000 0.061132
4 810.001000 0.033947
5 810.001000 0.021044
1 820.001000 0.931176
2 820.001000 0.162646
3 820.001000 0.063327
4 820.001000 0.035546
5 820.001000 0.022933
1 830.001000 0.924130
2 830.001000 0.159191
3 830.001000 0.062920
4 830.001000 0.036513
5 830.001000 0.023929
1 840.001000 0.920300
2 840.001000 0.165762
3 840.001000 0.065161
4 840.001000 0.038455
5 840.001000 0.024918
1 850.001000 0.911886
2 850.001000 0.166083
3 850.001000 0.067774
4 850.001000 0.040193
5 850.001000 0.027241
1 860.001000 0.905107
2 860.001000 0.162209
3 860.001000 0.066487
4 860.001000 0.040416
5 860.001000 0.027863
1 870.001000 0.900203
2 870.001000 0.167779
3 870.001000 0.069124
4 870.001000 0.043104
5 870.001000 0.029560
1 880.001000 0.892576
2 880.001000 0.168963
3 880.001000 0.072016
4 880.001000 0.044982
5 880.001000 0.031897
1 890.001000 0.886021
2 890.001000 0.164931
3 890.001000 0.070164
4 890.001000 0.044559
5 890.001000 0.032088
1 900.001000 0.879755
2 900.001000 0.169233
3 900.001000 0.073029
4 900.001000 0.047812
5 900.001000 0.035062
1 910.001000 0.873208
2 910.001000 0.171198
3 910.001000 0.075954
4 910.001000 0.049889
5 910.001000 0.036970
1 920.001000 0.866835
2 920.001000 0.167347
3 920.001000 0.074104
4 920.001000 0.049398
5 920.001000 0.037282
1 930.001000 0.859069
2 930.001000 0.170140
3 930.001000 0.076893
4 930.001000 0.052588
5 930.001000 0.041124
1 940.001000 0.853729
2 940.001000 0.172723
3 940.001000 0.079558
4 940.001000 0.054968
5 940.001000 0.042609
1 950.001000 0.847332
2 950.001000 0.169278
3 950.001000 0.078230
4 950.001000 0.055069
5 950.001000 0.043704
1 960.001000 0.838254
2 960.001000 0.170499
3 960.001000 0.080717
4 960.001000 0.057592
5 960.001000 0.047214
1 970.001000 0.834082
2 970.001000 0.173517
3 970.001000 0.082873
4 970.001000 0.060297
5 970.001000 0.048993
1 980.001000 0.827311
2 980.001000 0.170479
3 980.001000 0.082225
4 980.001000 0.061237
5 980.001000 0.050906
1 990.001000 0.817415
2 990.001000 0.170300
3 990.001000 0.084453
4 990.001000 0.063120
5 990.001000 0.053143
1 1000.001000 0.814223
2 1000.001000 0.173618
3 1000.001000 0.085980
4 1000.001000 0.065946
5 1000.001000 0.056222
1 1010.001000 0.806804
2 1010.001000 0.170864
3 1010.001000 0.085842
4 1010.001000 0.067532
5 1010.001000 0.058407
1 1020.001000 0.796674
2 1020.001000 0.169560
3 1020.001000 0.088024
4 1020.001000 0.069487
5 1020.001000 0.059498
1 1030.001000 0.794131
2 1030.001000 0.173112
3 1030.001000 0.088958
4 1030.001000 0.071984
5 1030.001000 0.064153
1 1040.001000 0.786047
2 1040.001000 0.170572
3 1040.001000 0.089098
4 1040.001000 0.073940
5 1040.001000 0.066225
1 1050.001000 0.776122
2 1050.001000 0.168378
3 1050.001000 0.091342
4 1050.001000 0.076786
5 1050.001000 0.067224
1 1060.001000 0.773821
2 1060.001000 0.172116
3 1060.001000 0.091849
4 1060.001000 0.078524
5 1060.001000 0.072334
1 1070.001000 0.765308
2 1070.001000 0.169830
3 1070.001000 0.092178
4 1070.001000 0.080700
5 1070.001000 0.074596
1 1080.001000 0.755746
2 1080.001000 0.166927
3 1080.001000 0.094324
4 1080.001000 0.084662
5 1080.001000 0.076478
1 1090.001000 0.753330
2 1090.001000 0.170750
3 1090.001000 0.094656
4 1090.001000 0.085712
5 1090.001000 0.080294
1 1100.001000 0.744773
2 1100.001000 0.168819
3 1100.001000 0.095247
4 1100.001000 0.088010
5 1100.001000 0.083549
1 1110.001000 0.735471
2 1110.001000 0.165332
3 1110.001000 0.096919
4 1110.001000 0.092440
5 1110.001000 0.086146
1 1120.001000 0.732699
2 1120.001000 0.169119
3 1120.001000 0.097371
4 1120.001000 0.093656
5 1120.001000 0.088082
1 1130.001000 0.724530
2 1130.001000 0.167624
3 1130.001000 0.098358
4 1130.001000 0.095906
5 1130.001000 0.092850
1 1140.001000 0.715353
2 1140.001000 0.163642
3 1140.001000 0.099133
4 1140.001000 0.099636
5 1140.001000 0.094907
1 1150.001000 0.711986
2 1150.001000 0.167299
3 1150.001000 0.100012
4 1150.001000 0.102316
5 1150.001000 0.096419
1 1160.001000 0.704595
2 1160.001000 0.166258
3 1160.001000 0.101483
4 1160.001000 0.104334
5 1160.001000 0.102149
1 1170.001000 0.695635
2 1170.001000 0.161948
3 1170.001000 0.101119
4 1170.001000 0.106404
5 1170.001000 0.102597
1 1180.001000 0.691290
2 1180.001000 0.165345
3 1180.001000 0.102654
4 1180.001000 0.111435
5 1180.001000 0.105993
1 1190.001000 0.684948
