0.001000 1.232645 0.000000 0.000000
1.001000 1.232645 0.000008 0.000000
2.001000 1.232645 0.000031 0.000000
3.001000 1.232642 0.000066 0.000000
4.001000 1.232637 0.000108 0.000000
5.001000 1.232626 0.000154 0.000000
6.001000 1.232608 0.000198 0.000000
7.001000 1.232582 0.000237 0.000000
8.001000 1.232550 0.000267 0.000000
9.001000 1.232512 0.000288 0.000000
10.001000 1.232472 0.000300 0.000000
11.001000 1.232432 0.000306 0.000000
12.001000 1.232397 0.000307 0.000000
13.001000 1.232368 0.000307 0.000000
14.001000 1.232348 0.000307 0.000000
15.001000 1.232337 0.000308 0.000000
16.001000 1.232335 0.000310 0.000000
17.001000 1.232339 0.000312 0.000000
18.001000 1.232344 0.000311 0.000000
19.001000 1.232349 0.000305 0.000000
20.001000 1.232348 0.000293 0.000000
21.001000 1.232339 0.000274 0.000000
22.001000 1.232322 0.000248 0.000000
23.001000 1.232297 0.000219 0.000000
24.001000 1.232265 0.000192 0.000000
25.001000 1.232231 0.000173 0.000000
26.001000 1.232198 0.000169 0.000000
27.001000 1.232170 0.000185 0.000000
28.001000 1.232149 0.000226 0.000000
29.001000 1.232137 0.000295 0.000001
30.001000 1.232132 0.000391 0.000001
31.001000 1.232131 0.000509 0.000001
32.001000 1.232130 0.000644 0.000001
33.001000 1.232123 0.000788 0.000001
34.001000 1.232104 0.000930 0.000001
35.001000 1.232069 0.001061 0.000001
36.001000 1.232016 0.001174 0.000001
37.001000 1.231943 0.001264 0.000001
38.001000 1.231854 0.001328 0.000002
39.001000 1.231754 0.001367 0.000002
40.001000 1.231651 0.001384 0.000003
41.001000 1.231551 0.001385 0.000003
42.001000 1.231463 0.001376 0.000003
43.001000 1.231394 0.001362 0.000004
44.001000 1.231346 0.001349 0.000004
45.001000 1.231319 0.001338 0.000003
46.001000 1.231312 0.001331 0.000003
47.001000 1.231318 0.001324 0.000003
48.001000 1.231328 0.001315 0.000003
49.001000 1.231336 0.001300 0.000003
50.001000 1.231332 0.001276 0.000003
51.001000 1.231310 0.001242 0.000003
52.001000 1.231267 0.001199 0.000003
53.001000 1.231204 0.001152 0.000003
54.001000 1.231125 0.001109 0.000003
55.001000 1.231036 0.001081 0.000003
56.001000 1.230946 0.001078 0.000004
57.001000 1.230864 0.001110 0.000005
58.001000 1.230796 0.001185 0.000005
59.001000 1.230746 0.001306 0.000006
60.001000 1.230717 0.001474 0.000007
61.001000 1.230704 0.001682 0.000007
62.001000 1.230702 0.001919 0.000007
63.001000 1.230701 0.002172 0.000007
64.001000 1.230691 0.002425 0.000007
65.001000 1.230662 0.002662 0.000008
66.001000 1.230607 0.002870 0.000009
67.001000 1.230522 0.003038 0.000011
68.001000 1.230407 0.003162 0.000013
69.001000 1.230268 0.003241 0.000015
70.001000 1.230112 0.003280 0.000017
71.001000 1.229951 0.003289 0.000019
72.001000 1.229798 0.003277 0.000020
73.001000 1.229662 0.003255 0.000020
74.001000 1.229554 0.003235 0.000020
75.001000 1.229475 0.003222 0.000020
76.001000 1.229426 0.003219 0.000020
77.001000 1.229401 0.003225 0.000020
78.001000 1.229389 0.003236 0.000020
79.001000 1.229380 0.003243 0.000020
80.001000 1.229359 0.003240 0.000020
81.001000 1.229318 0.003223 0.000020
82.001000 1.229248 0.003189 0.000019
83.001000 1.229147 0.003142 0.000019
84.001000 1.229019 0.003090 0.000019
85.001000 1.228872 0.003044 0.000019
86.001000 1.228716 0.003021 0.000021
87.001000 1.228566 0.003036 0.000023
88.001000 1.228433 0.003105 0.000026
89.001000 1.228328 0.003236 0.000030
90.001000 1.228255 0.003435 0.000033
91.001000 1.228213 0.003699 0.000035
92.001000 1.228196 0.004018 0.000036
93.001000 1.228194 0.004376 0.000037
94.001000 1.228191 0.004752 0.000037
95.001000 1.228173 0.005124 0.000037
96.001000 1.228126 0.005470 0.000039
97.001000 1.228039 0.005770 0.000042
98.001000 1.227909 0.006011 0.000046
99.001000 1.227737 0.006186 0.000052
100.001000 1.227533 0.006296 0.000058
101.001000 1.227310 0.006347 0.000064
102.001000 1.227085 0.006351 0.000069
103.001000 1.226876 0.006323 0.000071
104.001000 1.226699 0.006280 0.000073
105.001000 1.226564 0.006234 0.000072
106.001000 1.226477 0.006194 0.000072
107.001000 1.226435 0.006166 0.000071
108.001000 1.226428 0.006147 0.000070
109.001000 1.226441 0.006133 0.000070
110.001000 1.226456 0.006114 0.000070
111.001000 1.226453 0.006082 0.000069
112.001000 1.226417 0.006033 0.000068
113.001000 1.226338 0.005966 0.000067
114.001000 1.226212 0.005886 0.000065
115.001000 1.226044 0.005806 0.000065
116.001000 1.225846 0.005743 0.000067
117.001000 1.225634 0.005717 0.000071
118.001000 1.225425 0.005748 0.000078
119.001000 1.225240 0.005853 0.000086
120.001000 1.225090 0.006044 0.000094
121.001000 1.224983 0.006323 0.000101
122.001000 1.224920 0.006683 0.000106
123.001000 1.224893 0.007110 0.000108
124.001000 1.224888 0.007580 0.000109
125.001000 1.224887 0.008066 0.000109
126.001000 1.224868 0.008539 0.000110
127.001000 1.224816 0.008972 0.000113
128.001000 1.224716 0.009342 0.000120
129.001000 1.224561 0.009632 0.000131
130.001000 1.224354 0.009838 0.000144
131.001000 1.224104 0.009961 0.000157
132.001000 1.223827 0.010013 0.000169
133.001000 1.223544 0.010011 0.000178
134.001000 1.223276 0.009976 0.000183
135.001000 1.223042 0.009927 0.000185
136.001000 1.222857 0.009884 0.000184
137.001000 1.222725 0.009856 0.000183
138.001000 1.222645 0.009849 0.000181
139.001000 1.222603 0.009859 0.000181
140.001000 1.222582 0.009876 0.000181
141.001000 1.222561 0.009889 0.000182
142.001000 1.222516 0.009885 0.000181
143.001000 1.222430 0.009855 0.000179
144.001000 1.222293 0.009798 0.000177
145.001000 1.222102 0.009721 0.000174
146.001000 1.221865 0.009639 0.000174
147.001000 1.221596 0.009574 0.000178
148.001000 1.221318 0.009551 0.000187
149.001000 1.221053 0.009596 0.000201
150.001000 1.220821 0.009731 0.000217
151.001000 1.220639 0.009970 0.000234
152.001000 1.220513 0.010315 0.000248
153.001000 1.220441 0.010759 0.000258
154.001000 1.220412 0.011284 0.000264
155.001000 1.220408 0.011863 0.000265
156.001000 1.220404 0.012463 0.000265
157.001000 1.220377 0.013048 0.000267
158.001000 1.220304 0.013586 0.000273
159.001000 1.220170 0.014048 0.000286
160.001000 1.219969 0.014415 0.000304
