0.001000 1.232645 0.000000 0.000000
10.001000 1.232472 0.000300 0.000000
20.001000 1.232348 0.000293 0.000000
30.001000 1.232132 0.000391 0.000001
40.001000 1.231651 0.001384 0.000003
50.001000 1.231332 0.001276 0.000003
60.001000 1.230717 0.001474 0.000007
70.001000 1.230112 0.003280 0.000017
80.001000 1.229359 0.003240 0.000020
90.001000 1.228255 0.003435 0.000033
100.001000 1.227533 0.006296 0.000058
110.001000 1.226456 0.006114 0.000070
120.001000 1.225090 0.006044 0.000094
130.001000 1.224354 0.009838 0.000144
140.001000 1.222582 0.009876 0.000181
150.001000 1.220821 0.009731 0.000217
160.001000 1.219969 0.014415 0.000304
170.001000 1.217705 0.014537 0.000391
180.001000 1.216078 0.013973 0.000420
190.001000 1.215011 0.019207 0.000559
200.001000 1.212060 0.019864 0.000735
210.001000 1.210126 0.019445 0.000752
220.001000 1.208702 0.024879 0.000981
230.001000 1.205311 0.026191 0.001277
240.001000 1.203868 0.025278 0.001238
250.001000 1.201838 0.030562 0.001574
260.001000 1.198164 0.032860 0.002030
270.001000 1.196249 0.032346 0.001964
280.001000 1.193568 0.037020 0.002463
290.001000 1.189784 0.040640 0.003078
300.001000 1.188361 0.039532 0.002942
310.001000 1.184850 0.043408 0.003578
320.001000 1.181362 0.048334 0.004366
330.001000 1.179005 0.047746 0.004278
340.001000 1.174755 0.050558 0.005080
350.001000 1.171518 0.057101 0.005974
360.001000 1.169263 0.055880 0.005932
370.001000 1.164437 0.057567 0.006792
380.001000 1.161794 0.065286 0.007789
390.001000 1.158135 0.064635 0.007983
400.001000 1.152773 0.065392 0.008886
410.001000 1.150434 0.074315 0.009920
420.001000 1.146389 0.073253 0.010363
430.001000 1.141177 0.072900 0.011148
440.001000 1.139163 0.082385 0.012261
450.001000 1.133659 0.082022 0.013104
460.001000 1.128192 0.081301 0.013748
470.001000 1.126129 0.091003 0.015005
480.001000 1.120084 0.090813 0.016227
490.001000 1.115541 0.089124 0.016518
500.001000 1.113098 0.098571 0.017985
510.001000 1.106230 0.099361 0.019677
520.001000 1.101370 0.097867 0.019660
530.001000 1.098338 0.106433 0.021501
540.001000 1.091331 0.108201 0.023575
550.001000 1.087686 0.105785 0.023034
560.001000 1.083578 0.113378 0.025157
570.001000 1.076809 0.116345 0.027633
580.001000 1.072341 0.114471 0.026905
590.001000 1.067250 0.120418 0.029392
600.001000 1.060962 0.124882 0.032001
610.001000 1.057453 0.122172 0.031042
620.001000 1.051056 0.126655 0.033564
630.001000 1.045804 0.132145 0.036246
640.001000 1.040865 0.130206 0.035655
650.001000 1.033483 0.132866 0.038194
660.001000 1.029013 0.139693 0.040587
670.001000 1.024388 0.137114 0.040336
680.001000 1.016289 0.138216 0.042604
690.001000 1.012916 0.145539 0.044734
700.001000 1.006437 0.143751 0.045137
710.001000 0.997839 0.143562 0.047167
720.001000 0.995014 0.151524 0.048915
730.001000 0.988207 0.149313 0.049747
740.001000 0.980063 0.147864 0.051427
750.001000 0.977684 0.155803 0.053003
760.001000 0.969356 0.154370 0.054343
770.001000 0.961040 0.152361 0.055539
780.001000 0.958593 0.160098 0.057163
790.001000 0.950057 0.158804 0.058882
800.001000 0.942930 0.155687 0.059341
810.001000 0.939980 0.163047 0.061167
820.001000 0.931107 0.162657 0.063395
830.001000 0.923435 0.159445 0.063039
840.001000 0.919831 0.165856 0.065317
850.001000 0.911417 0.166246 0.067886
860.001000 0.905052 0.162030 0.066516
870.001000 0.900164 0.167733 0.069109
880.001000 0.892617 0.168888 0.072046
890.001000 0.885319 0.165105 0.070283
900.001000 0.879265 0.169280 0.073186
910.001000 0.872695 0.171409 0.076045
920.001000 0.866764 0.167187 0.074101
930.001000 0.858977 0.170136 0.076853
940.001000 0.853819 0.172566 0.079573
950.001000 0.846714 0.169366 0.078315
960.001000 0.837727 0.170548 0.080807
970.001000 0.833562 0.173724 0.082907
980.001000 0.827154 0.170353 0.082203
990.001000 0.817294 0.170289 0.084464
1000.001000 0.814306 0.173414 0.086028
1010.001000 0.806351 0.170910 0.085931
1020.001000 0.796102 0.169647 0.088037
1030.001000 0.793627 0.173259 0.088954
1040.001000 0.785769 0.170481 0.089072
1050.001000 0.776000 0.168306 0.091428
1060.001000 0.773858 0.171921 0.091948
1070.001000 0.765035 0.169859 0.092300
1080.001000 0.755126 0.167059 0.094346
1090.001000 0.752854 0.170811 0.094668
1100.001000 0.744393 0.168779 0.095253
1110.001000 0.735377 0.165182 0.097002
1120.001000 0.732672 0.168978 0.097483
1130.001000 0.724406 0.167623 0.098482
1140.001000 0.714687 0.163778 0.099241
1150.001000 0.711530 0.167282 0.100078
1160.001000 0.704148 0.166285 0.101525
1170.001000 0.695582 0.161763 0.101134
1180.001000 0.691209 0.165283 0.102713
1190.001000 0.684924 0.164642 0.104660
1200.001000 0.675844 0.160510 0.103425
1210.001000 0.670270 0.163214 0.105513
1220.001000 0.665066 0.163009 0.107620
1230.001000 0.657812 0.158975 0.106021
1240.001000 0.650252 0.161118 0.108455
1250.001000 0.646348 0.160810 0.110659
1260.001000 0.638678 0.157894 0.109561
1270.001000 0.629833 0.158650 0.111814
1280.001000 0.626784 0.158848 0.113576
1290.001000 0.620370 0.156170 0.112983
1300.001000 0.610482 0.156189 0.115594
1310.001000 0.608367 0.156268 0.116914
1320.001000 0.601101 0.154416 0.116683
1330.001000 0.590961 0.153333 0.119574
1340.001000 0.589183 0.154123 0.119989
1350.001000 0.582496 0.152101 0.119803
1360.001000 0.572648 0.150638 0.124051
1370.001000 0.571060 0.151534 0.123897
1380.001000 0.563871 0.150072 0.123580
1390.001000 0.553966 0.148108 0.128024
1400.001000 0.552282 0.149440 0.127167
1410.001000 0.545782 0.147819 0.126934
1420.001000 0.536391 0.145648 0.131927
1430.001000 0.534408 0.147195 0.131456
1440.001000 0.528336 0.146003 0.131400
1450.001000 0.518370 0.143603 0.135261
1460.001000 0.516159 0.145329 0.134974
1470.001000 0.511054 0.144122 0.135384
1480.001000 0.502078 0.141331 0.138083
1490.001000 0.498922 0.143647 0.139397
1500.001000 0.494701 0.142518 0.140488
1510.001000 0.485664 0.139824 0.141430
1520.001000 0.481559 0.141952 0.143621
1530.001000 0.478129 0.140963 0.145053
1540.001000 0.471156 0.138374 0.144996
1550.001000 0.465181 0.140659 0.148634
1560.001000 0.462646 0.139469 0.150698
1570.001000 0.455927 0.137684 0.150434
1580.001000 0.448756 0.138871 0.154116
1590.001000 0.446890 0.138142 0.155897
1600.001000 0.441757 0.136726 0.155960
1610.001000 0.433413 0.137658 0.160667
1620.001000 0.432260 0.136783 0.162474
1630.001000 0.426736 0.136006 0.162754
1640.001000 0.418188 0.135919 0.167925
1650.001000 0.417302 0.135679 0.168452
1660.001000 0.412586 0.134851 0.168662
1670.001000 0.404049 0.134899 0.176038
1680.001000 0.403208 0.134568 0.176417
1690.001000 0.398352 0.134053 0.176200
1700.001000 0.389784 0.133731 0.183880
1710.001000 0.388837 0.133731 0.183295
1720.001000 0.384839 0.133006 0.182584
1730.001000 0.376535 0.132943 0.191495
1740.001000 0.375389 0.133051 0.192261
1750.001000 0.371755 0.132470 0.191544
1760.001000 0.363119 0.132173 0.199012
1770.001000 0.361978 0.132515 0.199816
1780.001000 0.358989 0.131766 0.199074
1790.001000 0.351231 0.131231 0.205478
1800.001000 0.349573 0.132337 0.208935
1810.001000 0.346975 0.131563 0.209403
1820.001000 0.339356 0.130650 0.213258
1830.001000 0.337174 0.131858 0.217654
1840.001000 0.335122 0.131147 0.218324
1850.001000 0.329251 0.130044 0.220292
1860.001000 0.325642 0.132018 0.227285
1870.001000 0.324230 0.131185 0.229818
1880.001000 0.318730 0.130206 0.230856
1890.001000 0.314102 0.131535 0.237984
1900.001000 0.313353 0.130954 0.240527
1910.001000 0.309386 0.130333 0.241272
1920.001000 0.303508 0.132048 0.249852
1930.001000 0.303218 0.131165 0.253839
1940.001000 0.299343 0.130843 0.255195
1950.001000 0.293036 0.131796 0.264049
1960.001000 0.292924 0.131079 0.266848
1970.001000 0.290111 0.131005 0.267760
1980.001000 0.283510 0.132554 0.278960
1990.001000 0.283294 0.131411 0.283009
2000.001000 0.280604 0.131442 0.283902
2010.001000 0.273956 0.132622 0.295259
2020.001000 0.273706 0.131512 0.298519
2030.001000 0.271701 0.131579 0.298087
2040.001000 0.265294 0.133356 0.310650
2050.001000 0.265019 0.132137 0.316478
2060.001000 0.263017 0.132255 0.316869
2070.001000 0.256519 0.133652 0.328010
2080.001000 0.256436 0.132546 0.333599
2090.001000 0.254823 0.132600 0.333388
2100.001000 0.248892 0.134056 0.343590
2110.001000 0.248710 0.133595 0.352150
2120.001000 0.247213 0.133723 0.354381
2130.001000 0.241242 0.134401 0.362448
2140.001000 0.240867 0.134171 0.371481
2150.001000 0.239946 0.134266 0.373884
2160.001000 0.235042 0.134645 0.379155
2170.001000 0.233762 0.135780 0.390868
2180.001000 0.233197 0.135853 0.396873
2190.001000 0.228706 0.135548 0.401018
2200.001000 0.226493 0.136738 0.412920
2210.001000 0.226515 0.136625 0.419609
2220.001000 0.223479 0.136564 0.422297
2230.001000 0.220039 0.139144 0.435321
2240.001000 0.220208 0.138580 0.444788
2250.001000 0.217685 0.138359 0.448899
2260.001000 0.213580 0.140494 0.462110
2270.001000 0.213941 0.139481 0.470675
2280.001000 0.212500 0.139912 0.473776
2290.001000 0.207974 0.143178 0.488204
2300.001000 0.208274 0.141516 0.498517
2310.001000 0.206912 0.142013 0.502530
2320.001000 0.202319 0.144651 0.516748
2330.001000 0.202747 0.142680 0.526050
2340.001000 0.201913 0.143599 0.528123
2350.001000 0.197412 0.147187 0.542369
2360.001000 0.198008 0.145019 0.553585
2370.001000 0.196961 0.145968 0.557175
2380.001000 0.192370 0.148909 0.570286
2390.001000 0.193204 0.146642 0.580545
2400.001000 0.192570 0.147496 0.582911
2410.001000 0.188145 0.150946 0.594656
2420.001000 0.189114 0.149301 0.606277
2430.001000 0.188338 0.150275 0.611302
2440.001000 0.183837 0.152656 0.621265
2450.001000 0.184663 0.151126 0.632393
2460.001000 0.184418 0.151738 0.637648
2470.001000 0.180527 0.153855 0.643958
2480.001000 0.180821 0.154199 0.655532
2490.001000 0.180570 0.154988 0.664102
2500.001000 0.177095 0.155643 0.668929
2510.001000 0.176583 0.156333 0.680153
2520.001000 0.176851 0.156356 0.689365
2530.001000 0.174522 0.156906 0.691642
2540.001000 0.173064 0.160009 0.702314
2550.001000 0.173341 0.159699 0.712994
2560.001000 0.171527 0.159466 0.716193
2570.001000 0.169371 0.162337 0.726775
2580.001000 0.169982 0.160862 0.736304
2590.001000 0.169118 0.161256 0.738038
2600.001000 0.166442 0.165976 0.747506
2610.001000 0.167145 0.163968 0.756773
2620.001000 0.166277 0.164235 0.759316
2630.001000 0.163358 0.168145 0.767755
2640.001000 0.164329 0.165305 0.775366
2650.001000 0.163989 0.165962 0.776192
2660.001000 0.160884 0.171118 0.782740
2670.001000 0.162110 0.168291 0.789692
2680.001000 0.161411 0.169019 0.791483
2690.001000 0.158184 0.173226 0.796357
2700.001000 0.159549 0.169968 0.802234
2710.001000 0.159273 0.170366 0.803285
2720.001000 0.156031 0.175180 0.805980
2730.001000 0.157515 0.172801 0.810669
2740.001000 0.156872 0.173630 0.812934
2750.001000 0.153652 0.177223 0.813611
2760.001000 0.154912 0.174666 0.817365
2770.001000 0.154749 0.174722 0.819912
2780.001000 0.151865 0.178170 0.817753
2790.001000 0.152856 0.177621 0.819201
2800.001000 0.152462 0.178545 0.822186
2810.001000 0.149848 0.180380 0.818405
2820.001000 0.150285 0.180020 0.819307
2830.001000 0.150409 0.179857 0.822851
2840.001000 0.148477 0.181110 0.817071
2850.001000 0.148369 0.183784 0.815999
2860.001000 0.148492 0.184187 0.818741
2870.001000 0.146817 0.184053 0.812868
