90	-0.298162
91	-0.299208
92	-0.300750
93	-0.302634
94	-0.304692
95	-0.306741
96	-0.308611
97	-0.310154
98	-0.311257
99	-0.311833


0	0.000000
1	-0.001403
2	0.012851
3	0.039291
4	0.073973
5	0.111521
6	0.145916
7	0.171610
8	0.184782
9	0.184350
10	0.172373
11	0.153676
12	0.134855
13	0.122945
14	0.124096
15	0.142435
16	0.179159
17	0.231902
18	0.294489
19	0.357416
20	0.409382
21	0.439859
22	0.441988
23	0.414628
24	0.362555
25	0.294739
26	0.221555
27	0.152167
28	0.092927
29	0.046928
30	0.014395
31	-0.006535
32	-0.018973
33	-0.026484
34	-0.032423
35	-0.039416
36	-0.049032
37	-0.061616
38	-0.076298
39	-0.091132
40	-0.103347
41	-0.109609
42	-0.106267
43	-0.089562
44	-0.055900
45	-0.002264
46	0.073101
47	0.169663
48	0.283320
49	0.405291
50	0.522010
51	0.616914
52	0.674344
53	0.684386
54	0.646304
55	0.568599
56	0.465649
57	0.352890
58	0.242921
59	0.143742
60	0.058926
61	-0.011203
62	-0.068205
63	-0.114410
64	-0.152181
65	-0.183542
66	-0.210043
67	-0.232783
68	-0.252468
69	-0.269511
70	-0.284132
71	-0.296452
72	-0.306546
73	-0.314478
74	-0.320325
75	-0.324208
76	-0.326293
77	-0.326776
78	-0.325881
79	-0.323862
80	-0.320996
81	-0.317569
82	-0.313855
83	-0.310111
84	-0.306581
85	-0.303477
86	-0.300960
87	-0.299139
88	-0.298074
89	-0.297777
90	-0.298204
91	-0.299258
92	-0.300807
93	-0.302698
94	-0.304761
95	-0.306816
96	-0.308689
97	-0.310235
98	-0.311340
99	-0.311918


0	0.000000
1	-0.000317
2	0.013908
3	0.040285
4	0.074859
5	0.112249
6	0.146431
7	0.171865
8	0.184748
9	0.184023
10	0.171770
11	0.152834
12	0.133817
13	0.121756
14	0.122797
15	0.141064
16	0.177763
17	0.230543
18	0.293251
19	0.356400
20	0.408694
21	0.439578
22	0.442147
23	0.415197
24	0.363454
25	0.295856
26	0.222777
27	0.153399
28	0.094100
29	0.047997
30	0.015336
31	-0.005738
32	-0.018330
33	-0.026000
34	-0.032100
35	-0.039253
36	-0.049023
37	-0.061752
38	-0.076563
39	-0.091514
40	-0.103832
41	-0.110192
42	-0.106947
43	-0.090348
44	-0.056804
45	-0.003298
46	0.071935
47	0.168387
48	0.281995
49	0.404025
50	0.520949
51	0.616219
52	0.674141
53	0.684720
54	0.647121
55	0.569764
56	0.466991
57	0.354249
58	0.244178
59	0.144828
60	0.059814
61	-0.010512
62	-0.067693
63	-0.114051
64	-0.151950
65	-0.183411
66	-0.209991
67	-0.232787
68	-0.252513
69	-0.269582
70	-0.284218
71	-0.296544
72	-0.306638
73	-0.314563
74	-0.320402
75	-0.324275
76	-0.326348
77	-0.326819
78	-0.325914
79	-0.323886
80	-0.321013
81	-0.317581
82	-0.313863
83	-0.310118
84	-0.306589
85	-0.303487
86	-0.300975
87	-0.299160
88	-0.298101
89	-0.297812
90	-0.298246
91	-0.299308
92	-0.300864
93	-0.302761
94	-0.304830
95	-0.306890
96	-0.308767
97	-0.310316
98	-0.311423
99	-0.312002


0	0.000000
1	0.000770
2	0.014966
3	0.041279
4	0.075746
5	0.112976
6	0.146944
7	0.172119
8	0.184714
9	0.183694
10	0.171166
11	0.151991
12	0.132780
13	0.120569
14	0.121500
15	0.139695
16	0.176368
17	0.229184
18	0.292012
19	0.355384
20	0.408004
21	0.439295
22	0.442303
23	0.415765
24	0.364351
25	0.296973
26	0.223999
27	0.154632
28	0.095274
29	0.049069
30	0.016278
31	-0.004941
32	-0.017685
33	-0.025515
34	-0.031777
35	-0.039091
36	-0.049015
37	-0.061888
38	-0.076829
39	-0.091894
40	-0.104316
41	-0.110773
42	-0.107626
43	-0.091132
44	-0.057706
45	-0.004331
46	0.070771
47	0.167113
48	0.280671
49	0.402757
50	0.519886
51	0.615520
52	0.673933
53	0.685049
54	0.647934
55	0.570927
56	0.468332
57	0.355608
58	0.245436
59	0.145916
60	0.060704
61	-0.009819
62	-0.067180
63	-0.113692
64	-0.151717
65	-0.183280
66	-0.209937
67	-0.232792
68	-0.252557
69	-0.269653
70	-0.284304
71	-0.296636
72	-0.306728
73	-0.314649
74	-0.320479
75	-0.324341
76	-0.326402
77	-0.326863
78	-0.325948
79	-0.323910
80	-0.321030
81	-0.317593
82	-0.313871
83	-0.310126
84	-0.306597
85	-0.303498
86	-0.300990
87	-0.299180
88	-0.298129
89	-0.297846
90	-0.298288
91	-0.299357
92	-0.300920
93	-0.302825
94	-0.304900
95	-0.306964
96	-0.308845
97	-0.310398
98	-0.311507
99	-0.312086


0	0.000000
1	0.001858
2	0.016025
3	0.042273
4	0.076632
5	0.113702
6	0.147457
7	0.172372
8	0.184677
9	0.183364
10	0.170561
11	0.151149
12	0.131744
13	0.119383
14	0.120204
15	0.138328
16	0.174975
17	0.227827
18	0.290774
19	0.354367
20	0.407311
21	0.439009
22	0.442457
23	0.416330
24	0.365247
25	0.298089
26	0.225222
27	0.155866
28	0.096450
29	0.050141
30	0.017221
31	-0.004142
32	-0.017041
33	-0.025030
34	-0.031454
35	-0.038929
36	-0.049008
37	-0.062024
38	-0.077095
39	-0.092275
40	-0.104800
41	-0.111353
42	-0.108303
43	-0.091915
44	-0.058607
45	-0.005361
46	0.069609
47	0.165841
48	0.279348
49	0.401490
50	0.518821
51	0.614818
52	0.673720
53	0.685373
54	0.648743
55	0.572086
56	0.469671
57	0.356967
58	0.246696
59	0.147006
60	0.061595
61	-0.009125
62	-0.066665
63	-0.113332
64	-0.151485
65	-0.183149
66	-0.209884
67	-0.232796
68	-0.252602
69	-0.269723
70	-0.284389
71	-0.296727
72	-0.306819
73	-0.314734
74	-0.320555
75	-0.324407
76	-0.326457
77	-0.326907
78	-0.325981
79	-0.323934
80	-0.321047
81	-0.317604
82	-0.313880
83	-0.310133
84	-0.306606
85	-0.303509
86	-0.301005
87	-0.299201
88	-0.298156
89	-0.297881
90	-0.298331
91	-0.299407
92	-0.300977
93	-0.302888
94	-0.304969
95	-0.307038
96	-0.308924
97	-0.310479
98	-0.311590
99	-0.312170


0	0.000000
1	0.002948
2	0.017085
3	0.043269
4	0.077519
5	0.114429
6	0.147969
7	0.172623
8	0.184640
9	0.183033
10	0.169956
11	0.150306
12	0.130709
13	0.118199
14	0.118910
15	0.136963
16	0.173584
17	0.226471
18	0.289536
19	0.353348
20	0.406617
21	0.438721
22	0.442607
23	0.416892
24	0.366141
25	0.299204
26	0.226445
27	0.157101
28	0.097627
29	0.051215
30	0.018166
31	-0.003343
32	-0.016396
33	-0.024545
34	-0.031131
35	-0.038767
36	-0.049000
37	-0.062160
38	-0.077360
39	-0.092656
40	-0.105283
41	-0.111933
42	-0.108979
43	-0.092695
44	-0.059505
45	-0.006389
46	0.068449
47	0.164571
48	0.278026
49	0.400222
50	0.517754
51	0.614112
52	0.673502
53	0.685692
54	0.649548
55	0.573243
56	0.471010
57	0.358327
58	0.247956
59	0.148096
60	0.062488
61	-0.008430
62	-0.066150
63	-0.112971
64	-0.151251
65	-0.183017
66	-0.209830
67	-0.232799
68	-0.252646
69	-0.269793
70	-0.284474
71	-0.296818
72	-0.306910
73	-0.314819
74	-0.320631
75	-0.324472
76	-0.326512
77	-0.326950
78	-0.326014
79	-0.323959
80	-0.321064
81	-0.317616
82	-0.313888
83	-0.310140
84	-0.306614
85	-0.303520
86	-0.301020
87	-0.299222
88	-0.298184
89	-0.297916
90	-0.298373
91	-0.299457
92	-0.301034
93	-0.302952
94	-0.305038
95	-0.307112
96	-0.309002
97	-0.310560
98	-0.311673
99	-0.312254


0	0.000000
1	0.004040
2	0.018147
3	0.044266
4	0.078407
5	0.115155
6	0.148480
7	0.172873
8	0.184601
9	0.182701
10	0.169350
11	0.149463
12	0.129674
13	0.117015
14	0.117618
15	0.135600
16	0.172195
17	0.225116
18	0.288298
19	0.352328
20	0.405920
21	0.438429
22	0.442755
23	0.417452
24	0.367034
25	0.300319
26	0.227668
27	0.158337
28	0.098805
29	0.052290
30	0.019111
31	-0.002543
32	-0.015750
33	-0.024059
34	-0.030808
35	-0.038605
36	-0.048993
37	-0.062296
38	-0.077626
39	-0.093036
40	-0.105766
41	-0.112511
42	-0.109654
43	-0.093474
44	-0.060401
45	-0.007415
46	0.067291
47	0.163302
48	0.276705
49	0.398953
50	0.516685
51	0.613402
52	0.673280
53	0.686006
54	0.650348
55	0.574398
56	0.472347
57	0.359686
58	0.249218
59	0.149189
60	0.063382
61	-0.007733
62	-0.065633
63	-0.112609
64	-0.151017
65	-0.182884
66	-0.209776
67	-0.232803
68	-0.252690
69	-0.269863
70	-0.284559
71	-0.296909
72	-0.307000
73	-0.314903
74	-0.320707
75	-0.324538
76	-0.326566
77	-0.326993
78	-0.326047
79	-0.323983
80	-0.321081
81	-0.317627
82	-0.313896
83	-0.310147
84	-0.306622
85	-0.303531
86	-0.301035
87	-0.299243
88	-0.298212
89	-0.297951
90	-0.298415
91	-0.299507
92	-0.301091
93	-0.303015
94	-0.305107
95	-0.307187
96	-0.309080
97	-0.310641
98	-0.311756
99	-0.312339


0	0.000000
1	0.005132
2	0.019210
3	0.045263
4	0.079294
5	0.115881
6	0.148990
7	0.173122
8	0.184560
9	0.182367
10	0.168743
11	0.148621
12	0.128640
13	0.115833
14	0.116327
15	0.134238
16	0.170807
17	0.223761
18	0.287060
19	0.351308
20	0.405222
21	0.438134
22	0.442899
23	0.418009
24	0.367925
25	0.301433
26	0.228892
27	0.159574
28	0.099984
29	0.053367
30	0.020058
31	-0.001742
32	-0.015104
33	-0.023574
34	-0.030485
35	-0.038443
36	-0.048986
37	-0.062433
38	-0.077892
39	-0.093416
40	-0.106248
41	-0.113089
42	-0.110328
43	-0.094252
44	-0.061296
45	-0.008439
46	0.066135
47	0.162035
48	0.275384
49	0.397684
50	0.515613
51	0.612688
52	0.673052
53	0.686316
54	0.651145
55	0.575550
56	0.473684
57	0.361047
58	0.250480
59	0.150282
60	0.064278
61	-0.007035
62	-0.065116
63	-0.112247
64	-0.150782
65	-0.182751
66	-0.209721
67	-0.232806
68	-0.252733
69	-0.269933
70	-0.284644
71	-0.297000
72	-0.307090
73	-0.314988
74	-0.320783
75	-0.324603
76	-0.326620
77	-0.327037
78	-0.326080
79	-0.324007
80	-0.321098
81	-0.317639
82	-0.313905
83	-0.310154
84	-0.306630
85	-0.303542
86	-0.301051
87	-0.299264
88	-0.298239
89	-0.297986
90	-0.298458
91	-0.299556
92	-0.301148
93	-0.303079
94	-0.305177
95	-0.307261
96	-0.309158
97	-0.310722
98	-0.311839
99	-0.312423


0	0.000000
1	0.006226
2	0.020274
3	0.046261
4	0.080182
5	0.116606
6	0.149500
7	0.173369
8	0.184518
9	0.182033
10	0.168136
11	0.147778
12	0.127607
13	0.114653
14	0.115038
15	0.132879
16	0.169420
17	0.222408
18	0.285822
19	0.350286
20	0.404521
21	0.437837
22	0.443040
23	0.418564
24	0.368814
25	0.302546
26	0.230116
27	0.160811
28	0.101165
29	0.054445
30	0.021005
31	-0.000940
32	-0.014457
33	-0.023088
34	-0.030163
35	-0.038282
36	-0.048980
37	-0.062570
38	-0.078157
39	-0.093795
40	-0.106729
41	-0.113665
42	-0.111000
43	-0.095027
44	-0.062188
45	-0.009460
46	0.064982
47	0.160770
48	0.274065
49	0.396415
50	0.514540
51	0.611971
52	0.672820
53	0.686620
54	0.651938
55	0.576699
56	0.475020
57	0.362407
58	0.251744
59	0.151378
60	0.065175
61	-0.006336
62	-0.064597
63	-0.111883
64	-0.150547
65	-0.182618
66	-0.209666
67	-0.232809
68	-0.252777
69	-0.270003
70	-0.284728
71	-0.297090
72	-0.307180
73	-0.315072
74	-0.320859
75	-0.324669
76	-0.326674
77	-0.327080
78	-0.326113
79	-0.324031
80	-0.321114
81	-0.317650
82	-0.313913
83	-0.310162
84	-0.306638
85	-0.303553
86	-0.301066
87	-0.299285
88	-0.298267
89	-0.298021
90	-0.298500
91	-0.299606
92	-0.301205
93	-0.303142
94	-0.305246
95	-0.307335
96	-0.309236
97	-0.310803
98	-0.311922
99	-0.312506


0	0.000000
1	0.007322
2	0.021339
3	0.047260
4	0.081070
5	0.117331
6	0.150008
7	0.173616
8	0.184475
9	0.181697
10	0.167528
11	0.146936
12	0.126574
13	0.113474
14	0.113751
15	0.131521
16	0.168036
17	0.221056
18	0.284584
19	0.349264
20	0.403818
21	0.437537
22	0.443179
23	0.419116
24	0.369701
25	0.303659
26	0.231341
27	0.162050
28	0.102347
29	0.055524
30	0.021954
31	-0.000137
32	-0.013810
33	-0.022602
34	-0.029841
35	-0.038121
36	-0.048974
37	-0.062707
38	-0.078423
39	-0.094175
40	-0.107210
41	-0.114241
42	-0.111671
43	-0.095801
44	-0.063078
45	-0.010480
46	0.063830
47	0.159506
48	0.272747
49	0.395145
50	0.513464
51	0.611250
52	0.672584
53	0.686920
54	0.652726
55	0.577846
56	0.476354
57	0.363767
58	0.253009
59	0.152474
60	0.066074
61	-0.005635
62	-0.064077
63	-0.111519
64	-0.150311
65	-0.182484
66	-0.209610
67	-0.232811
68	-0.252820
69	-0.270072
70	-0.284812
71	-0.297181
72	-0.307269
73	-0.315156
74	-0.320934
75	-0.324734
76	-0.326728
77	-0.327122
78	-0.326145
79	-0.324054
80	-0.321131
81	-0.317662
82	-0.313921
83	-0.310169
84	-0.306647
85	-0.303564
86	-0.301082
87	-0.299306
88	-0.298295
89	-0.298056
90	-0.298543
91	-0.299656
92	-0.301262
93	-0.303206
94	-0.305315
95	-0.307409
96	-0.309314
97	-0.310884
98	-0.312005
99	-0.312590


0	0.000000
1	0.008419
2	0.022405
3	0.048260
4	0.081958
5	0.118056
6	0.150515
7	0.173861
8	0.184431
9	0.181360
10	0.166920
11	0.146093
12	0.125542
13	0.112296
14	0.112466
15	0.130165
16	0.166653
17	0.219705
18	0.283347
19	0.348240
20	0.403113
21	0.437234
22	0.443314
23	0.419666
24	0.370587
25	0.304772
26	0.232566
27	0.163290
28	0.103530
29	0.056604
30	0.022904
31	0.000667
32	-0.013163
33	-0.022116
34	-0.029518
35	-0.037961
36	-0.048968
37	-0.062844
38	-0.078689
39	-0.094554
40	-0.107690
41	-0.114815
42	-0.112340
43	-0.096574
44	-0.063967
45	-0.011497
46	0.062681
47	0.158245
48	0.271429
49	0.393875
50	0.512386
51	0.610525
52	0.672342
53	0.687214
54	0.653511
55	0.578990
56	0.477687
57	0.365128
58	0.254275
59	0.153572
60	0.066974
61	-0.004933
62	-0.063556
63	-0.111154
64	-0.150074
65	-0.182349
66	-0.209554
67	-0.232813
68	-0.252862
69	-0.270141
70	-0.284896
71	-0.297271
72	-0.307359
73	-0.315240
74	-0.321009
75	-0.324799
76	-0.326782
77	-0.327165
78	-0.326178
79	-0.324078
80	-0.321148
81	-0.317673
82	-0.313930
83	-0.310176
84	-0.306655
85	-0.303575
86	-0.301097
87	-0.299328
88	-0.298323
89	-0.298091
90	-0.298586
91	-0.299706
92	-0.301320
93	-0.303270
94	-0.305385
95	-0.307483
96	-0.309392
97	-0.310965
98	-0.312088
99	-0.312674


0	0.000000
1	0.009517
2	0.023473
3	0.049260
4	0.082847
5	0.118780
6	0.151022
7	0.174104
8	0.184385
9	0.181022
10	0.166311
11	0.145251
12	0.124511
13	0.111119
14	0.111183
15	0.128812
16	0.165271
17	0.218355
18	0.282109
19	0.347215
20	0.402406
21	0.436928
22	0.443446
23	0.420213
24	0.371471
25	0.305883
26	0.233791
27	0.164531
28	0.104715
29	0.057686
30	0.023856
31	0.001471
32	-0.012515
33	-0.021630
34	-0.029196
35	-0.037800
36	-0.048962
37	-0.062981
38	-0.078954
39	-0.094933
40	-0.108170
41	-0.115389
42	-0.113008
43	-0.097344
44	-0.064853
45	-0.012512
46	0.061534
47	0.156985
48	0.270113
49	0.392604
50	0.511307
51	0.609797
52	0.672096
53	0.687504
54	0.654291
55	0.580131
56	0.479020
57	0.366489
58	0.255542
59	0.154672
60	0.067876
61	-0.004230
62	-0.063034
63	-0.110787
64	-0.149837
65	-0.182214
66	-0.209498
67	-0.232815
68	-0.252905
69	-0.270210
70	-0.284980
71	-0.297361
72	-0.307448
73	-0.315324
74	-0.321084
75	-0.324863
76	-0.326836
77	-0.327208
78	-0.326210
79	-0.324102
80	-0.321164
81	-0.317684
82	-0.313938
83	-0.310184
84	-0.306663
85	-0.303586
86	-0.301113
87	-0.299349
88	-0.298351
89	-0.298127
90	-0.298628
91	-0.299756
92	-0.301377
93	-0.303333
94	-0.305454
95	-0.307557
96	-0.309470
97	-0.311046
98	-0.312171
99	-0.312758


0	0.000000
1	0.010617
2	0.024541
3	0.050261
4	0.083736
5	0.119504
6	0.151528
7	0.174347
8	0.184338
9	0.180683
10	0.165701
11	0.144408
12	0.123480
13	0.109944
14	0.109901
15	0.127460
16	0.163892
17	0.217007
18	0.280872
19	0.346190
20	0.401696
21	0.436619
22	0.443576
23	0.420758
24	0.372354
25	0.306994
26	0.235016
27	0.165773
28	0.105901
29	0.058769
30	0.024808
31	0.002276
32	-0.011866
33	-0.021144
34	-0.028874
35	-0.037640
36	-0.048957
37	-0.063119
38	-0.079220
39	-0.095311
40	-0.108649
41	-0.115962
42	-0.113675
43	-0.098113
44	-0.065737
45	-0.013525
46	0.060389
47	0.155727
48	0.268797
49	0.391333
50	0.510225
51	0.609065
52	0.671845
53	0.687788
54	0.655067
55	0.581269
56	0.480351
57	0.367850
58	0.256810
59	0.155773
60	0.068779
61	-0.003525
62	-0.062510
63	-0.110420
64	-0.149598
65	-0.182079
66	-0.209442
67	-0.232817
68	-0.252947
69	-0.270278
70	-0.285064
71	-0.297450
72	-0.307537
73	-0.315407
74	-0.321159
75	-0.324928
76	-0.326889
77	-0.327250
78	-0.326243
79	-0.324125
80	-0.321181
81	-0.317696
82	-0.313946
83	-0.310191
84	-0.306672
85	-0.303597
86	-0.301128
87	-0.299370
88	-0.298379
89	-0.298162
90	-0.298671
91	-0.299807
92	-0.301434
93	-0.303397
94	-0.305523
95	-0.307631
96	-0.309548
97	-0.311127
98	-0.312254
99	-0.312842


0	0.000000
1	0.011718
2	0.025611
3	0.051263
4	0.084625
5	0.120228
6	0.152032
7	0.174588
8	0.184289
9	0.180343
10	0.165091
11	0.143566
12	0.122451
13	0.108770
14	0.108621
15	0.126109
16	0.162514
17	0.215659
18	0.279635
19	0.345163
20	0.400985
21	0.436308
22	0.443702
23	0.421300
24	0.373235
25	0.308105
26	0.236242
27	0.167015
28	0.107088
29	0.059854
30	0.025761
31	0.003082
32	-0.011217
33	-0.020658
34	-0.028552
35	-0.037480
36	-0.048952
37	-0.063257
38	-0.079486
39	-0.095689
40	-0.109128
41	-0.116533
42	-0.114341
43	-0.098881
44	-0.066620
45	-0.014536
46	0.059246
47	0.154471
48	0.267483
49	0.390062
50	0.509141
51	0.608329
52	0.671589
53	0.688068
54	0.655839
55	0.582405
56	0.481681
57	0.369211
58	0.258079
59	0.156875
60	0.069683
61	-0.002819
62	-0.061986
63	-0.110053
64	-0.149360
65	-0.181943
66	-0.209384
67	-0.232818
68	-0.252989
69	-0.270347
70	-0.285147
71	-0.297540
72	-0.307625
73	-0.315490
74	-0.321234
75	-0.324992
76	-0.326942
77	-0.327293
78	-0.326275
79	-0.324149
80	-0.321197
81	-0.317707
82	-0.313954
83	-0.310198
84	-0.306680
85	-0.303609
86	-0.301144
87	-0.299392
88	-0.298407
89	-0.298198
90	-0.298714
91	-0.299857
92	-0.301491
93	-0.303461
94	-0.305592
95	-0.307705
96	-0.309626
97	-0.311208
98	-0.312336
99	-0.312925


0	0.000000
1	0.012821
2	0.026682
3	0.052266
4	0.085514
5	0.120951
6	0.152536
7	0.174828
8	0.184239
9	0.180002
10	0.164480
11	0.142723
12	0.121422
13	0.107598
14	0.107343
15	0.124761
16	0.161137
17	0.214312
18	0.278398
19	0.344135
20	0.400272
21	0.435994
22	0.443825
23	0.421839
24	0.374114
25	0.309215
26	0.237468
27	0.168259
28	0.108277
29	0.060940
30	0.026716
31	0.003889
32	-0.010568
33	-0.020171
34	-0.028230
35	-0.037320
36	-0.048947
37	-0.063395
38	-0.079751
39	-0.096067
40	-0.109605
41	-0.117104
42	-0.115005
43	-0.099646
44	-0.067500
45	-0.015544
46	0.058106
47	0.153216
48	0.266169
49	0.388791
50	0.508055
51	0.607590
52	0.671328
53	0.688343
54	0.656606
55	0.583538
56	0.483009
57	0.370573
58	0.259349
59	0.157979
60	0.070590
61	-0.002112
62	-0.061461
63	-0.109684
64	-0.149120
65	-0.181806
66	-0.209327
67	-0.232819
68	-0.253031
69	-0.270415
70	-0.285230
71	-0.297629
72	-0.307714
73	-0.315573
74	-0.321308
75	-0.325056
76	-0.326995
77	-0.327335
78	-0.326307
79	-0.324172
80	-0.321213
81	-0.317718
82	-0.313963
83	-0.310206
84	-0.306689
85	-0.303620
86	-0.301160
87	-0.299413
88	-0.298436
89	-0.298233
90	-0.298757
91	-0.299907
92	-0.301548
93	-0.303524
94	-0.305662
95	-0.307779
96	-0.309703
97	-0.311288
98	-0.312419
99	-0.313009


0	0.000000
1	0.013925
2	0.027755
3	0.053270
4	0.086403
5	0.121674
6	0.153039
7	0.175066
8	0.184188
9	0.179659
10	0.163868
11	0.141881
12	0.120394
13	0.106426
14	0.106066
15	0.123415
16	0.159763
17	0.212967
18	0.277161
19	0.343107
20	0.399556
21	0.435676
22	0.443946
23	0.422376
24	0.374991
25	0.310324
26	0.238694
27	0.169504
28	0.109467
29	0.062027
30	0.027672
31	0.004697
32	-0.009918
33	-0.019684
34	-0.027908
35	-0.037161
36	-0.048942
37	-0.063533
38	-0.080017
39	-0.096445
40	-0.110083
41	-0.117674
42	-0.115668
43	-0.100410
44	-0.068379
45	-0.016550
46	0.056967
47	0.151964
48	0.264857
49	0.387519
50	0.506968
51	0.606847
52	0.671063
53	0.688613
54	0.657370
55	0.584668
56	0.484337
57	0.371934
58	0.260620
59	0.159084
60	0.071497
61	-0.001403
62	-0.060934
63	-0.109314
64	-0.148880
65	-0.181669
66	-0.209269
67	-0.232819
68	-0.253072
69	-0.270483
70	-0.285313
71	-0.297718
72	-0.307802
73	-0.315656
74	-0.321383
75	-0.325120
76	-0.327048
77	-0.327377
78	-0.326339
79	-0.324196
80	-0.321230
81	-0.317730
82	-0.313971
83	-0.310213
84	-0.306697
85	-0.303631
86	-0.301176
87	-0.299435
88	-0.298464
89	-0.298269
90	-0.298800
91	-0.299957
92	-0.301606
93	-0.303588
94	-0.305731
95	-0.307853
96	-0.309781
97	-0.311369
98	-0.312502
99	-0.313093


0	0.000000
1	0.015030
2	0.028828
3	0.054274
4	0.087293
5	0.122396
6	0.153541
7	0.175304
8	0.184135
9	0.179315
10	0.163256
11	0.141038
12	0.119366
13	0.105257
14	0.104791
15	0.122071
16	0.158390
17	0.211622
18	0.275924
19	0.342077
20	0.398839
21	0.435356
22	0.444063
23	0.422910
24	0.375867
25	0.311432
26	0.239921
27	0.170749
28	0.110658
29	0.063115
30	0.028629
31	0.005506
32	-0.009267
33	-0.019197
34	-0.027587
35	-0.037002
36	-0.048938
37	-0.063671
38	-0.080283
39	-0.096823
40	-0.110559
41	-0.118243
42	-0.116329
43	-0.101173
44	-0.069255
45	-0.017555
46	0.055831
47	0.150713
48	0.263545
49	0.386247
50	0.505878
51	0.606100
52	0.670793
53	0.688878
